time,iowait,busy,hwCCRInit,hwCCAInit,hwCCRUpdate,hwCCAUpdate,hwCCRTerm,hwCCATerm,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime,MaxDelays,ER_118010161_1212,ER_412020474_0,ER_412020002_52442,ER_118010103_0,ER_0_59090795,ER_118013201_25286,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),E_OnlineVoiceEvent,E_OnlineGprsEvent,DiamBalanceQueryEvent,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),ER_118013105_536,ER_118013107_145,ER_0_221059,ER_118010202_51548,ER_118013201_1012,ER_118010106_0,ER_118013013_5101,SuccessRate(%),hwCCRInit,hwCCAInit,hwCCRUpdate,hwCCAUpdate,hwCCRTerm,hwCCATerm,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),ER_118013972_9123,ER_118013105_21604,ER_118013106_248,ER_118013107_0,ER_412020002_0,ER_0_4983593,ER_118010103_0,ER_118010202_141586,ER_118013201_2323,ER_118013004_8,ER_412220053_0,ER_118010106_159,ER_118013013_0,SuccessRate
1480698960,2.2,28.3,2602,2602,34126,34127,2604,2604,0,0,39332,56,39277,655,43,7,83,0,0,38,0,44876,23,348,348,348,0,348,5,5,20,62,59,95,10,293,293,293,46,247,4,4,6,54,0,0,203,35,1,0,6,82.86,2622,2623,592,592,2424,2424,0,0,5638,154,5485,93,43,6,71,7,17,0,0,0,5485,0,129,1,0,0,0,0,97.27
1480699020,2.2,28.52,2585,2585,33780,33777,2546,2546,0,0,38911,47,38861,648,43,7,100,0,0,34,0,44398,22,342,342,342,0,342,5,5,20,46,0,47,4,260,260,260,54,206,4,4,6,54,0,3,170,39,0,0,9,76.92,2577,2577,624,624,2428,2427,0,0,5629,179,5449,93,42,6,97,8,20,0,0,0,5449,0,149,2,0,0,0,0,96.82
1480699080,0.77,26.25,2612,2612,33748,33753,2491,2490,0,0,38851,38,38817,647,43,7,69,0,0,31,0,44349,12,333,333,333,0,333,5,5,19,60,42,181,0,289,289,289,62,227,4,4,6,57,0,1,193,53,0,0,4,76.89,2465,2465,643,643,2344,2345,0,0,5452,186,5267,90,41,6,64,13,17,0,0,0,5267,0,154,2,0,0,0,0,96.59
1480699140,0.47,26.9,2579,2579,33707,33706,2642,2643,0,0,38928,38,38890,648,42,7,61,0,0,26,0,44454,17,318,317,318,0,317,5,5,19,63,31,40,6,288,288,288,85,203,4,4,6,47,0,1,177,69,1,0,11,68.34,2573,2573,619,619,2341,2341,0,0,5533,191,5342,92,42,6,52,3,25,0,0,0,5342,0,161,2,0,0,0,0,96.55
1480699200,2.2,28.13,2612,2612,33633,33633,2617,2617,0,0,38862,30,38832,647,43,7,62,0,0,22,0,44388,12,353,354,353,0,354,5,5,20,63,32,68,2,314,314,314,45,269,5,5,6,13,0,0,207,35,0,0,7,83.13,2487,2487,627,627,2312,2312,0,0,5426,174,5252,90,41,6,60,9,12,2,0,0,5252,0,151,0,0,0,0,0,96.79
1480699260,2.12,28.69,2613,2613,33827,33827,2538,2538,0,0,38978,51,38927,649,43,7,64,0,0,40,0,44449,20,316,316,316,0,316,5,5,19,44,56,114,0,286,286,286,64,222,4,4,6,34,0,0,172,48,0,0,9,75.11,2439,2439,636,636,2266,2266,0,0,5341,157,5184,89,40,5,55,4,12,1,0,0,5184,0,134,6,0,0,0,0,97.06
1480699320,2.02,28.23,2592,2592,33174,33177,2641,2641,0,0,38407,44,38366,640,43,7,73,0,0,34,0,43847,16,326,326,326,0,326,5,5,21,72,9,15,0,283,283,283,54,229,4,4,6,28,0,0,194,49,0,0,4,78.54,2555,2555,646,646,2382,2382,0,0,5583,178,5405,93,42,5,59,7,18,0,0,0,5405,0,143,10,0,0,0,0,96.81
1480699380,2.18,28.11,2635,2635,33404,33399,2587,2587,0,0,38626,57,38564,643,43,7,60,0,0,44,0,44074,23,331,331,331,0,331,5,5,20,64,115,114,0,276,276,276,50,226,4,4,6,45,0,3,187,41,0,0,4,79.57,2547,2547,593,593,2334,2334,0,0,5474,169,5305,91,42,6,69,5,22,0,0,0,5305,0,140,2,0,0,0,0,96.91
1480699440,2.11,29.17,2635,2635,33375,33378,2565,2564,0,0,38575,45,38532,642,43,7,59,0,0,33,0,44051,19,324,323,324,0,323,5,5,20,91,0,124,12,287,287,287,66,221,4,4,6,33,0,0,189,53,0,0,5,75.6,2509,2509,623,623,2392,2392,0,0,5524,173,5351,92,41,6,60,8,23,0,0,0,5351,0,141,1,0,0,0,0,96.87
1480699500,0.27,25.7,2610,2610,33570,33567,2620,2621,0,0,38800,45,38753,646,43,7,64,0,0,43,0,44265,10,316,317,316,0,317,5,5,20,56,41,80,0,284,284,284,54,230,4,4,6,42,0,0,186,40,0,0,8,79.15,2546,2545,666,666,2328,2328,0,0,5540,171,5368,92,42,6,59,4,20,0,0,0,5368,0,144,3,0,0,0,0,96.91
1480699560,1.69,27.22,2628,2628,33452,33453,2540,2540,0,0,38620,46,38575,643,43,7,60,0,0,36,0,44130,17,316,316,316,0,316,5,5,19,53,0,104,4,321,321,321,58,263,5,5,6,46,2,2,228,39,0,0,11,80.85,2438,2439,646,646,2387,2387,0,0,5471,155,5317,91,40,6,52,9,10,0,0,0,5317,0,133,3,0,0,0,0,97.17
1480699620,2.15,28.34,2636,2636,33549,33550,2605,2605,0,0,38790,44,38747,646,43,7,58,0,0,34,0,44290,16,315,315,315,0,315,5,5,20,106,33,105,0,322,321,322,49,272,5,5,6,30,1,0,223,32,0,0,11,83.52,2526,2526,629,629,2357,2357,0,0,5512,151,5361,91,42,6,57,10,11,2,0,0,5361,0,126,1,0,0,1,0,97.26
1480699680,2.15,28.92,2569,2569,33758,33758,2551,2551,0,0,38878,44,38834,647,42,7,67,0,0,34,0,44351,17,343,343,343,0,343,5,5,20,105,0,159,8,276,277,276,42,235,4,4,6,17,0,0,198,27,0,0,11,83.9,2591,2591,622,622,2366,2366,0,0,5579,181,5398,92,43,6,55,12,16,0,0,0,5398,0,149,4,0,0,0,0,96.76
1480699740,2.14,28.5,2697,2697,33506,33506,2630,2629,0,0,38833,44,38788,647,44,7,63,0,0,36,0,44349,19,363,363,363,0,363,6,6,20,60,25,83,0,293,293,293,64,229,4,4,6,55,0,0,185,57,0,0,3,75.51,2617,2617,629,629,2452,2452,0,0,5698,169,5529,94,43,6,55,4,22,1,0,0,5529,0,139,3,0,0,0,0,97.03
1480699800,2.17,28.32,2700,2700,34186,34185,2633,2634,0,0,39519,42,39477,658,45,7,58,0,0,32,0,45216,16,342,342,342,0,342,5,5,20,54,40,82,0,299,299,299,75,224,4,4,6,10,0,0,186,68,0,0,5,71.81,2630,2630,676,676,2413,2413,0,0,5719,161,5558,95,43,6,56,11,22,1,0,0,5558,0,125,2,0,0,0,0,97.18
1480699860,0.76,26.88,2695,2693,34789,34792,2691,2691,0,0,40175,35,40141,669,44,7,110,0,0,29,0,45686,14,365,365,365,0,365,6,6,21,71,18,66,6,308,308,308,86,222,5,5,6,11,0,0,172,81,0,0,3,67.19,2520,2520,655,655,2395,2395,0,0,5570,181,5389,92,42,6,51,12,27,0,0,0,5389,0,140,2,0,0,0,0,96.75
1480699920,0.57,27.05,2554,2555,32839,32836,2532,2531,0,0,37925,49,37873,632,42,7,111,0,0,39,0,43271,15,342,341,342,0,341,5,5,21,69,51,97,4,303,303,303,75,228,5,5,6,18,3,1,181,63,0,0,3,71.83,2463,2463,648,648,2284,2282,0,0,5395,179,5214,89,41,6,104,8,29,0,0,0,5214,0,141,0,0,0,1,0,96.68
1480699980,2.08,28.06,2577,2578,33381,33382,2576,2577,0,0,38534,33,38504,642,42,7,109,0,0,29,0,44103,14,322,323,322,0,323,5,5,20,122,8,59,0,302,302,302,55,247,5,5,6,52,0,0,198,40,0,0,8,80.49,2414,2414,632,632,2301,2303,0,0,5347,148,5201,89,40,6,58,4,17,0,0,0,5201,0,125,2,0,0,0,0,97.23
1480700040,2.02,28.48,2578,2578,34141,34140,2599,2599,0,0,39318,36,39281,655,42,7,68,0,0,30,0,44875,12,346,346,346,0,346,5,5,21,61,99,104,0,308,308,308,56,252,5,5,6,56,2,0,209,38,1,0,9,80.69,2533,2533,635,635,2281,2281,0,0,5449,162,5287,90,42,6,104,10,12,1,0,0,5287,0,135,4,0,0,0,0,97.03
1480700100,2.06,28.91,2575,2574,33763,33763,2604,2604,0,0,38942,36,38905,649,42,7,70,0,0,27,0,44460,14,310,310,310,0,310,5,5,21,65,0,13,1,277,277,277,32,245,4,4,6,12,1,0,201,20,1,0,6,87.77,2511,2510,678,678,2395,2395,0,0,5584,176,5407,93,41,6,54,8,18,0,0,0,5407,0,149,1,0,0,0,0,96.85
1480700160,2.04,28.06,2686,2687,33819,33821,2598,2596,0,0,39103,53,39051,651,44,7,58,0,0,34,0,44630,26,331,331,331,0,331,5,5,22,132,49,107,2,283,283,283,44,239,4,4,6,19,0,0,202,34,0,0,9,82.45,2578,2579,658,658,2405,2404,0,0,5641,202,5439,94,42,5,61,7,24,0,0,0,5439,0,165,6,0,0,0,0,96.42
1480700220,1.96,28.15,2636,2636,33367,33366,2668,2669,0,0,38671,45,38626,644,43,7,58,0,0,31,0,44135,17,298,298,298,0,298,4,4,19,50,34,28,0,273,273,273,61,212,4,4,6,37,0,0,179,54,0,0,6,74.9,2564,2564,613,613,2327,2327,0,0,5504,175,5329,91,42,6,54,12,29,0,0,0,5329,0,133,1,0,0,0,0,96.82
1480700280,0.27,26.73,2657,2657,33434,33432,2616,2616,0,0,38707,46,38659,645,44,7,60,0,0,40,0,44197,11,312,312,312,0,312,5,5,20,71,23,125,0,279,279,279,44,235,4,4,6,54,0,0,187,32,0,0,5,83.11,2473,2473,655,655,2349,2350,0,0,5477,171,5307,91,41,5,59,7,20,0,0,0,5307,0,143,1,0,0,0,0,96.88
1480700340,1.62,27.17,2616,2616,33590,33594,2539,2540,0,0,38745,36,38714,645,43,7,64,0,0,29,0,44202,15,367,367,367,0,367,6,6,21,76,0,122,0,304,304,304,62,242,5,5,6,33,0,0,197,44,6,0,9,76.65,2491,2491,640,640,2362,2362,0,0,5493,169,5324,91,41,5,58,8,18,0,0,0,5324,0,142,1,0,0,0,0,96.92
1480700400,2.11,29.32,2588,2588,33602,33598,2602,2601,0,0,38792,49,38738,646,43,7,63,0,0,37,0,44298,18,298,298,298,0,298,4,4,20,73,27,49,0,292,291,292,59,232,4,4,6,11,2,0,183,43,5,0,7,76.25,2552,2552,642,642,2349,2349,0,0,5543,143,5400,92,42,5,57,8,13,0,0,0,5400,0,119,2,0,0,1,0,97.42
1480700460,2.12,28.62,2740,2740,33437,33438,2604,2605,0,0,38781,35,38748,646,45,7,68,0,0,25,0,44290,15,343,343,343,0,343,5,5,21,66,56,173,4,268,269,268,37,232,4,4,6,21,0,1,187,25,0,0,10,83.86,2606,2606,651,651,2390,2390,0,0,5647,148,5499,94,43,6,59,15,19,0,0,0,5499,0,114,0,0,0,0,0,97.38
1480700520,2.11,28.78,2643,2643,33359,33362,2618,2618,0,0,38620,41,38582,643,44,7,62,0,0,37,0,44081,10,303,303,303,0,303,5,5,21,84,86,85,0,257,257,257,50,207,4,4,5,18,1,2,162,34,0,0,6,78.64,2642,2642,669,669,2419,2419,0,0,5730,178,5552,95,44,5,56,7,23,0,0,0,5552,0,148,0,0,0,0,0,96.89
1480700580,2.12,28.62,2664,2664,33435,33429,2629,2629,0,0,38728,48,38674,645,44,7,61,0,0,36,0,44166,20,347,347,347,0,347,5,5,20,67,29,101,6,296,296,296,60,236,4,4,6,12,0,0,202,41,1,0,12,78.6,2633,2632,657,657,2518,2518,0,0,5808,166,5641,96,43,5,55,11,23,0,0,0,5641,0,130,2,0,0,0,0,97.14
1480700640,0.69,26.51,2661,2661,33461,33465,2687,2687,0,0,38809,36,38777,646,44,7,58,0,0,26,0,44407,13,404,404,404,0,404,6,6,21,75,0,74,1,287,287,287,48,239,4,4,6,12,1,0,197,37,2,0,6,81.07,2675,2676,663,663,2477,2476,0,0,5815,185,5630,96,44,6,60,5,22,1,0,0,5630,0,154,3,0,0,0,0,96.82
1480700700,0.59,27.19,2718,2718,33918,33914,2691,2691,0,0,39327,39,39284,655,45,7,57,0,0,35,0,44842,12,382,382,382,0,382,6,6,19,56,66,114,0,291,291,291,44,247,4,4,6,49,0,0,207,31,2,0,8,83.13,2645,2644,670,670,2410,2411,0,0,5725,175,5550,95,44,6,51,6,25,1,0,0,5550,0,141,2,0,0,0,0,96.94
1480700760,2.13,28.2,2675,2675,33778,33781,2614,2614,0,0,39067,31,39039,651,44,7,59,0,0,20,0,44633,17,360,360,360,0,360,6,6,21,62,0,76,0,273,273,273,48,225,4,4,6,13,0,0,193,39,2,0,5,80.42,2565,2566,669,669,2482,2481,0,0,5716,176,5540,95,42,6,58,14,14,1,0,0,5540,0,143,4,0,0,0,0,96.92
1480700820,2.12,28.15,2739,2739,33959,33956,2673,2673,0,0,39371,42,39326,656,45,7,73,0,0,37,0,44932,16,356,356,356,0,356,5,5,22,93,27,124,0,297,296,297,50,246,4,4,6,19,0,0,211,40,1,0,7,81.47,2517,2517,670,670,2347,2348,0,0,5534,164,5371,92,41,6,68,11,28,0,0,0,5371,0,122,3,0,0,0,0,97.04
1480700880,2.05,29.53,2679,2678,34278,34280,2668,2668,0,0,39625,43,39583,660,44,7,58,0,0,34,0,45236,18,364,364,364,0,364,6,6,20,70,2,86,2,272,273,272,46,227,4,4,6,11,0,1,195,40,3,0,1,81.25,2504,2504,653,653,2449,2448,0,0,5606,155,5450,93,41,6,56,7,20,0,0,0,5450,0,127,1,0,0,0,0,97.23
1480700940,2.12,28.65,2671,2672,34196,34199,2677,2676,0,0,39544,53,39494,659,44,7,71,0,0,39,0,45118,19,356,356,356,0,356,5,5,20,49,17,110,0,291,291,291,64,227,4,4,6,15,0,0,194,53,0,0,7,76.38,2580,2580,617,617,2403,2404,0,0,5600,177,5424,93,43,5,69,16,22,1,0,0,5424,0,136,2,0,0,0,0,96.84
1480701000,1.98,28,2707,2707,33887,33887,2704,2705,0,0,39298,44,39255,654,45,7,68,0,0,37,0,44840,15,382,382,382,0,382,6,6,20,70,74,114,0,286,286,286,66,220,4,4,6,44,0,0,184,53,3,0,8,73.9,2646,2646,611,611,2332,2332,0,0,5589,181,5408,93,44,5,57,14,27,0,0,0,5408,0,139,1,0,0,0,0,96.76
1480701060,0.31,26.65,2667,2666,33684,33682,2656,2656,0,0,39007,36,38968,650,44,7,56,0,0,25,0,44552,17,363,363,363,0,363,6,6,19,63,39,107,3,291,291,291,59,232,4,4,6,48,1,0,190,46,2,0,5,77.55,2564,2564,636,636,2434,2433,0,0,5634,183,5450,93,42,6,51,14,25,0,0,0,5450,0,140,4,0,0,0,0,96.75
1480701120,1.68,27.99,2613,2614,33604,33602,2657,2657,0,0,38874,31,38842,647,43,7,63,0,0,26,0,44379,12,338,338,338,0,338,5,5,20,67,30,67,0,304,304,304,63,241,5,5,6,37,1,0,197,50,2,0,6,76.06,2609,2609,671,671,2376,2376,0,0,5656,204,5452,94,43,5,52,15,34,0,0,0,5452,0,151,4,0,0,0,0,96.39
1480701180,2.16,28.7,2744,2743,33605,33606,2670,2670,0,0,39019,47,38972,650,45,7,58,0,0,39,0,44558,11,350,350,350,0,350,5,5,21,88,0,159,2,308,308,308,44,264,5,5,6,48,2,0,227,25,1,0,7,85.98,2543,2543,684,684,2391,2389,0,0,5618,186,5430,93,42,6,53,20,20,0,0,0,5430,0,145,1,0,0,0,0,96.69
1480701240,2.04,29.34,2697,2697,33712,33714,2660,2659,0,0,39069,34,39036,651,44,7,66,0,0,33,0,44602,8,375,375,375,0,375,6,6,20,63,37,77,0,311,311,311,44,267,5,5,6,14,0,2,233,32,3,0,4,84.42,2553,2553,656,655,2405,2408,0,0,5614,163,5453,93,42,6,57,13,24,0,0,0,5453,0,123,3,0,0,0,0,97.1
1480701300,2.1,29.05,2793,2794,33692,33693,2780,2780,0,0,39265,44,39223,654,46,7,61,0,0,36,0,44846,14,371,370,371,0,370,6,6,19,56,9,60,0,317,317,317,58,259,5,5,6,58,1,1,223,45,2,0,6,79.93,2562,2562,680,681,2348,2348,0,0,5590,184,5407,93,42,5,48,11,22,0,0,0,5407,0,149,2,0,0,0,0,96.71
1480701360,2.13,29.49,2805,2805,33625,33624,2676,2677,0,0,39106,43,39063,651,46,7,60,0,0,39,0,44666,11,351,352,351,0,352,5,5,20,55,35,147,6,315,315,315,60,255,5,5,6,51,1,0,224,45,0,0,7,80.87,2598,2598,672,672,2382,2382,0,0,5652,199,5453,94,43,5,50,10,23,0,0,0,5453,0,164,2,0,0,0,0,96.48
1480701420,0.61,27.07,2811,2811,33503,33502,2716,2716,0,0,39030,41,38988,650,46,7,70,0,0,32,0,44578,14,336,336,336,0,336,5,5,20,56,0,111,0,293,293,293,50,243,4,4,6,42,0,0,204,39,1,0,7,81.27,2646,2646,632,632,2459,2459,0,0,5737,183,5554,95,44,6,53,8,25,0,0,0,5554,0,150,0,0,0,0,0,96.81
1480701480,0.91,26.76,2808,2807,33589,33588,2715,2714,0,0,39112,48,39061,651,46,7,57,0,0,38,0,44653,17,344,344,344,0,344,5,5,21,165,36,160,0,297,297,297,47,250,4,4,6,12,0,0,210,34,2,0,7,82.35,2625,2625,657,657,2428,2428,0,0,5710,190,5520,95,43,5,51,9,18,0,0,0,5520,0,162,1,0,0,0,0,96.67
1480701540,2.06,29.44,2790,2791,33849,33851,2773,2774,0,0,39412,41,39375,656,46,7,59,0,0,30,0,44989,18,337,337,337,0,337,5,5,20,83,3,72,0,271,271,271,48,223,4,4,6,50,0,0,176,34,1,0,7,80.37,2661,2661,648,648,2532,2531,0,0,5841,194,5646,97,44,5,58,5,36,0,0,0,5646,0,152,1,0,0,0,0,96.68
1480701600,2.21,28.23,2866,2866,33928,33926,2796,2795,0,0,39590,54,39533,659,47,7,96,0,0,42,0,45196,17,348,348,348,0,348,5,5,20,74,12,130,3,278,278,278,39,239,4,4,6,12,2,2,195,25,1,0,4,84.42,2688,2687,604,604,2450,2451,0,0,5742,190,5552,95,44,6,53,9,24,0,0,0,5552,0,153,4,0,0,0,0,96.69
1480701660,2.14,28.98,2846,2845,33996,33996,2703,2703,0,0,39545,44,39500,659,47,7,62,0,0,32,0,45137,16,340,340,340,0,340,5,5,20,63,60,167,0,338,338,338,69,269,5,5,6,75,0,1,215,54,4,0,7,76.24,2682,2682,698,698,2412,2412,0,0,5792,193,5599,96,44,6,72,6,19,0,0,0,5599,0,166,2,0,0,0,0,96.67
1480701720,2.11,29.83,2707,2708,33855,33859,2762,2763,0,0,39324,44,39286,655,45,7,66,0,0,34,0,44931,17,369,369,369,0,369,6,6,20,67,47,66,3,343,343,343,63,280,5,5,6,10,0,0,225,54,2,0,4,78.67,2744,2745,657,657,2589,2589,0,0,5990,160,5831,99,45,5,58,10,14,0,0,0,5831,0,136,0,0,0,0,0,97.33
1480701780,1.59,27.24,2814,2814,34217,34213,2733,2733,0,0,39764,46,39714,662,46,7,63,0,0,33,0,45379,17,358,358,358,0,358,5,5,21,66,36,194,0,312,312,312,69,243,5,5,6,34,1,0,201,50,3,0,10,75.56,2723,2723,678,678,2568,2568,0,0,5969,187,5782,99,45,5,53,9,13,0,0,0,5782,0,165,0,0,0,0,0,96.87
1480701840,0.25,26.94,2874,2874,34053,34051,2856,2856,0,0,39783,56,39725,663,47,7,68,0,0,40,0,45414,19,335,335,335,0,335,5,5,21,82,18,117,0,359,359,359,67,292,5,5,6,51,1,0,234,55,1,0,8,78.26,2646,2646,654,654,2506,2506,0,0,5806,192,5614,96,44,6,60,9,19,0,0,0,5614,0,161,3,0,0,0,0,96.69
1480701900,2.07,29.47,2952,2952,34017,34019,2852,2852,0,0,39821,51,39772,663,49,7,61,0,0,36,0,45407,22,405,405,405,0,405,6,6,20,63,51,144,0,401,401,401,78,323,6,6,6,29,0,0,225,56,4,0,7,77.05,2758,2757,641,641,2514,2514,0,0,5913,181,5731,98,45,6,55,11,15,0,0,0,5731,0,154,1,0,0,0,0,96.94
1480701960,2.13,29.57,2846,2846,33679,33683,2754,2754,0,0,39279,36,39247,654,47,7,61,0,0,27,0,44857,19,442,442,442,0,442,7,7,20,77,39,144,4,391,391,391,94,297,6,6,6,22,0,0,201,69,2,0,5,72.56,2881,2882,666,666,2592,2592,0,0,6139,215,5925,102,48,6,51,10,28,0,0,0,5925,0,172,5,0,0,0,0,96.5
1480702020,2.19,29.07,2939,2936,33374,33372,2912,2912,0,0,39225,42,39178,653,48,7,64,0,0,39,0,44739,15,423,423,423,0,423,7,7,20,84,22,75,0,394,394,394,82,312,6,6,6,37,0,2,222,59,1,0,6,76.55,2842,2841,666,666,2645,2645,0,0,6153,201,5951,102,47,5,60,15,11,0,0,0,5951,0,171,4,0,0,0,0,96.73
1480702080,2.15,28.74,2919,2922,33485,33483,2766,2765,0,0,39170,44,39126,652,48,7,67,0,0,32,0,44789,21,439,439,439,0,439,7,7,20,70,22,268,5,325,325,325,63,262,5,5,6,51,2,1,178,43,2,0,7,76.07,2850,2850,682,682,2632,2632,0,0,6164,199,5965,102,47,5,67,10,23,1,0,0,5965,0,161,4,0,0,0,0,96.77
1480702140,2.12,29.25,2865,2865,33869,33870,2824,2824,0,0,39558,51,39508,659,47,7,57,0,0,44,0,45178,14,392,392,392,0,392,6,6,21,78,24,137,3,351,351,351,51,300,5,5,6,51,0,0,213,36,0,0,6,83.53,2813,2814,663,663,2636,2635,0,0,6112,185,5927,101,46,5,55,11,18,1,0,0,5927,0,152,3,0,0,0,0,96.97
1480702200,0.3,27.04,2860,2859,34071,34072,2752,2753,0,0,39683,47,39637,661,47,7,71,0,0,36,0,45240,17,431,430,431,0,430,7,7,21,67,0,126,4,331,331,331,62,269,5,5,6,10,0,0,187,42,0,0,4,80.26,2799,2799,647,647,2675,2676,0,0,6121,167,5955,102,46,5,52,12,14,0,0,0,5955,0,138,3,0,0,0,0,97.27
1480702260,1.73,27.81,2916,2916,33639,33641,2801,2800,0,0,39356,49,39308,655,48,7,59,0,0,38,0,44926,13,393,394,393,0,394,6,6,20,124,12,168,0,356,356,356,63,293,5,5,6,22,2,0,194,40,0,0,5,80.5,2832,2832,652,652,2649,2649,0,0,6133,209,5924,102,47,5,59,6,21,0,0,0,5924,0,179,3,0,0,0,0,96.59
1480702320,2.12,29.19,2903,2904,33556,33552,2870,2871,0,0,39329,49,39278,655,48,7,59,0,0,35,0,44891,21,459,459,459,0,459,7,7,20,75,61,128,0,378,378,378,83,295,6,6,6,49,0,0,193,53,5,0,7,74.81,2795,2794,612,612,2602,2602,0,0,6009,205,5803,100,46,5,53,15,18,0,0,0,5803,0,171,1,0,0,0,0,96.59
1480702380,2.08,29.51,2972,2972,33652,33653,2941,2941,0,0,39565,43,39523,659,49,7,61,0,0,35,0,45154,17,412,412,412,0,412,6,6,20,75,125,75,0,395,395,395,66,329,6,6,6,29,0,1,213,54,0,0,4,78.31,2834,2835,651,651,2574,2574,0,0,6059,231,5829,100,47,5,62,9,25,0,0,0,5829,0,191,6,0,0,0,0,96.19
1480702440,2.13,28.92,2956,2956,33576,33575,2861,2859,0,0,39393,42,39348,656,49,7,66,0,0,30,0,45029,17,390,390,390,0,390,6,6,20,68,90,153,4,389,389,389,77,312,6,6,6,45,0,1,217,62,3,0,7,74.83,2825,2825,653,653,2565,2565,0,0,6043,204,5839,100,47,5,53,7,14,0,0,0,5839,0,179,4,0,0,0,0,96.62
1480702500,2.08,29.33,2850,2850,34219,34218,2859,2861,0,0,39928,45,39884,665,47,7,70,0,0,35,0,45598,17,413,413,413,0,413,6,6,21,86,32,65,7,393,393,393,58,335,6,6,6,47,0,0,243,44,0,0,6,82.94,2827,2827,653,653,2630,2630,0,0,6110,218,5892,101,47,5,55,5,23,1,0,0,5892,0,188,1,0,0,0,0,96.43
1480702560,0.8,27.82,2870,2868,34342,34345,2866,2864,0,0,40078,43,40034,667,47,7,65,0,0,31,0,45707,19,395,395,395,0,395,6,6,20,65,0,169,0,408,408,408,73,335,6,6,6,29,0,0,242,49,0,0,9,80.67,2792,2790,616,616,2693,2693,0,0,6101,175,5924,101,46,5,47,5,21,1,0,0,5924,0,148,0,0,0,0,0,97.13
1480702620,1.02,27.11,2973,2975,33906,33904,2841,2842,0,0,39720,50,39671,662,49,7,60,0,0,36,0,45355,19,410,410,410,0,410,6,6,21,66,37,169,0,371,371,371,55,316,6,6,6,31,0,0,231,39,0,0,7,83.09,2838,2838,647,647,2607,2606,0,0,6092,191,5900,101,47,5,51,7,20,0,0,0,5901,0,163,1,0,0,0,0,96.86
1480702680,2.11,29.44,3019,3019,33881,33882,2899,2900,0,0,39799,55,39746,663,50,7,63,0,0,49,0,45420,16,443,443,443,0,443,7,7,20,114,82,145,0,344,344,344,59,285,5,5,6,39,0,0,198,40,0,0,8,80.16,2911,2913,667,667,2581,2582,0,0,6159,219,5943,102,48,5,53,10,26,0,0,0,5942,0,183,0,0,0,0,0,96.45
1480702740,2.08,29.83,2961,2961,34197,34200,2873,2873,0,0,40031,36,39998,667,49,7,69,0,0,27,0,45745,12,413,413,413,0,413,6,6,20,67,0,163,0,326,326,326,75,251,5,5,6,51,0,0,170,62,0,0,4,72.03,2742,2742,657,656,2691,2691,0,0,6090,199,5890,101,45,5,61,13,24,0,0,0,5890,0,158,4,0,0,0,0,96.73
1480702800,2.11,29.41,2988,2986,34113,34112,2969,2969,0,0,40070,36,40031,667,49,7,61,0,0,34,0,45704,10,460,460,460,0,460,7,7,20,61,43,56,6,372,372,372,111,261,6,6,6,49,0,0,193,95,1,0,8,64.98,2977,2977,646,647,2680,2679,0,0,6303,256,6047,105,49,6,57,10,22,1,0,0,6047,0,219,4,0,0,0,0,95.94
1480702860,2.11,29.31,2965,2966,33995,33996,2866,2866,0,0,39826,41,39787,663,49,7,54,0,0,22,0,45447,26,430,430,430,0,430,7,7,21,66,22,104,0,385,385,385,84,301,6,6,6,55,1,0,219,67,2,0,6,74.24,2934,2934,668,668,2714,2714,0,0,6316,202,6114,105,48,5,60,7,26,0,0,0,6114,0,166,3,0,0,0,0,96.8
1480702920,1.6,28.23,2887,2888,33823,33821,2857,2856,0,0,39567,53,39512,659,48,7,71,0,0,45,0,45158,15,447,447,447,0,447,7,7,20,55,44,97,0,345,344,345,68,276,5,5,6,34,1,0,208,49,4,0,5,77.61,2967,2967,656,656,2750,2751,0,0,6373,188,6186,106,49,5,50,11,20,0,0,0,6186,0,155,2,0,0,0,0,97.05
1480702980,0.38,27.92,3009,3009,34007,34006,2931,2932,0,0,39947,39,39908,665,50,7,59,0,0,36,0,45644,15,436,436,436,0,436,7,7,20,49,7,108,7,374,375,374,79,296,6,6,6,49,1,0,214,62,2,0,4,75.35,2937,2936,664,664,2732,2731,0,0,6333,214,6117,105,48,5,54,8,19,0,0,0,6117,0,184,3,0,0,0,0,96.62
1480703040,2.08,28.94,3061,3061,33952,33951,3033,3033,0,0,40046,53,39992,667,51,7,69,0,0,40,0,45656,20,422,422,422,0,422,7,7,21,109,56,185,4,339,339,339,54,285,5,5,6,19,0,1,208,41,0,0,7,80.93,2995,2996,678,678,2702,2703,0,0,6375,219,6158,106,49,5,55,9,23,0,0,0,6158,0,185,2,0,0,0,0,96.57
